number,opened_at,resolved_at,closed_at,short_description,description,category,subcategory,priority,urgency,impact,assignment_group,assigned_to,state,reassignment_count,reopen_count,contact_type,cmdb_ci,requesting_department,sla_due,made_sla
INC104767,2025-10-02 16:57:36,2025-10-07 14:28:57,2025-10-08 20:28:57,Batch job failed,Incident 104767: user reports exchange issue. Observed error DB-1205. Impact appears limited to the requesting department. Ticket originated via chat and was routed to Integration Support.,Integration,Interface,Sev4,3,3,Integration Support,Sara Thomas,Closed,0,0,Chat,Business-Service,Operations,2025-10-06 16:57:36,True
INC104768,2025-10-28 09:15:28,2025-11-01 01:32:42,2025-11-02 02:32:42,Unexpected error in business application,Incident 104768: user reports finance app issue. Observed error AUTH-401. Impact appears limited to the requesting department. Ticket originated via phone and was routed to Cloud Operations.,Cloud,SaaS,Sev4,3,3,Cloud Operations,Daniel Kim,Closed,1,0,Phone,Generic-App,Finance,2025-11-01 09:15:28,True
INC104769,2025-10-14 20:36:20,2025-10-19 19:21:11,2025-10-20 10:21:11,Service interruption reported,Incident 104769: user reports erp issue. Observed error DNS-003. Impact appears limited to the requesting department. Ticket originated via email and was routed to Mobility.,Mobile,SIM,Sev4,3,3,Mobility,Rahul Shah,Closed,2,0,Email,Shared-Service,IT,2025-10-18 20:36:20,True
INC104770,2025-10-05 10:20:06,2025-10-07 11:34:25,2025-10-08 11:34:25,Finance application slow,Incident 104770: user reports azure issue. Observed error AUTH-401. Impact appears limited to the requesting department. Ticket originated via phone and was routed to Application Support.,Application,CRM,Sev4,3,3,Application Support,Kiran Joshi,Closed,0,0,Phone,CRM-Prod,Finance,2025-10-09 10:20:06,True
INC104771,2025-10-30 08:36:05,2025-10-31 23:32:16,2025-11-01 17:32:16,Unexpected error in business application,Incident 104771: user reports service portal issue. Observed error APP-771. Impact appears limited to the requesting department. Ticket originated via email and was routed to Cloud Operations.,Cloud,AWS,Sev3,2,2,Cloud Operations,Daniel Kim,Closed,1,1,Email,Shared-Service,HR,2025-11-01 08:36:05,True
INC104772,2025-10-15 14:34:09,2025-10-19 04:36:58,2025-10-21 00:36:58,MFA challenge not arriving,Incident 104772: user reports hr portal issue. Observed error ERR-1042. Impact appears limited to the requesting department. Ticket originated via self-service and was routed to EU Software.,Access,Application Access,Sev4,3,3,EU Software,Asha Rao,Closed,1,0,Self-service,Access-Portal,Engineering,2025-10-19 14:34:09,True
INC104773,2025-10-18 09:05:11,2025-10-23 21:16:40,2025-10-26 19:16:40,Outlook unavailable,Incident 104773: user reports erp issue. Observed error AUTH-401. Impact appears limited to the requesting department. Ticket originated via email and was routed to Mobility.,Email,Calendar,Sev4,3,3,Mobility,Arjun Mehta,Closed,1,0,Email,Exchange,Customer Support,2025-10-22 09:05:11,True
INC104774,2025-10-27 09:47:07,,2025-11-02 05:16:14,Database query timing out,Incident 104774: user reports vpn issue. Observed error HTTP-503. Impact appears limited to the requesting department. Ticket originated via self-service and was routed to Mobility.,Database,PostgreSQL,P4,3,3,Mobility,Emily Stone,Closed,4,0,Self-service,Business-Service,Marketing,2025-10-31 09:47:07,False
INC104775,2025-10-29 09:51:31,2025-11-01 05:27:20,2025-11-03 07:27:20,Browser fails to load internal portal,Incident 104775: user reports finance app issue. Observed error DB-1205. Impact appears limited to the requesting department. Ticket originated via email and was routed to EU Software.,Software,Database Client,Sev4,3,3,EU Software,Daniel Kim,Closed,0,0,Email,Windows,Procurement,2025-11-02 09:51:31,True
INC104776,2025-10-19 11:31:22,2025-10-23 01:34:31,2025-10-25 01:34:31,urgent,Incident 104776: user reports azure issue. Observed error DB-1205. Impact appears limited to the requesting department. Ticket originated via self-service and was routed to Application Support.,Application,Finance App,Sev4,3,3,Application Support,Rahul Shah,Closed,0,0,Self-service,HR-Portal,Sales,2025-10-23 11:31:22,True
INC104777,2025-10-02 13:41:15,2025-10-08 23:55:52,2025-10-10 22:55:52,Office application crashes,Incident 104777: user reports vpn issue. Observed error APP-771. Impact appears limited to the requesting department. Ticket originated via phone and was routed to EU Software.,Software,Endpoint Client,Sev4,3,3,EU Software,Emily Stone,Closed,1,0,Phone,Chrome,Sales,2025-10-06 13:41:15,True
INC104778,2025-10-31 09:21:15,2025-11-07 07:54:22,2025-11-07 16:54:22,Finance application slow,Incident 104778: user reports service portal issue. Observed error APP-771. Impact appears limited to the requesting department. Ticket originated via self-service and was routed to EU Software.,Application,ERP,Sev4,3,3,EU Software,Kiran Joshi,Closed,1,0,Self-service,ERP-Prod,IT,2025-11-04 09:21:15,True
INC104779,2025-10-06 08:43:34,2025-10-08 08:41:20,2025-10-11 01:41:20,Printer unavailable on floor,Incident 104779: user reports hr portal issue. Observed error TIMEOUT-408. Impact appears limited to the requesting department. Ticket originated via chat and was routed to End User Computing.,Hardware,Laptop,Sev3,2,2,End User Computing,Owen Brooks,Closed,0,0,Chat,Monitor,Engineering,2025-10-08 08:43:34,True
INC104780,2025-10-02 09:17:48,2025-10-04 11:37:14,2025-10-05 19:37:14,Monitor flickers after docking,Incident 104780: user reports crm issue. Observed error AUTH-401. Impact appears limited to the requesting department. Ticket originated via phone and was routed to End User Computing.,Hardware,Laptop,Sev4,3,3,End User Computing,Owen Brooks,Closed,0,0,Phone,Laptop,Operations,2025-10-06 09:17:48,True
INC104781,2025-10-05 11:38:21,2025-10-08 00:12:37,2025-10-08 04:12:37,Connection refused by database,Incident 104781: user reports aws issue. Observed error DB-1205. Impact appears limited to the requesting department. Ticket originated via phone and was routed to Database Operations.,Database,Oracle,P4,3,3,Database Operations,Emily Stone,Closed,0,0,Phone,Business-Service,IT,2025-10-09 11:38:21,True
INC104782,2025-10-24 18:32:37,2025-10-29 05:51:27,2025-10-30 04:51:27,Printer unavailable on floor,Incident 104782: user reports vpn issue. Observed error DNS-003. Impact appears limited to the requesting department. Ticket originated via email and was routed to End User Computing.,Hardware,Laptop,P4,3,3,End User Computing,Priya Nair,Closed,0,1,Email,Desktop,Procurement,2025-10-28 18:32:37,True
INC104783,2025-10-27 10:33:25,2025-10-27 17:37:04,2025-10-28 19:37:04,Spam filtering issue,Incident 104783: user reports service portal issue. Observed error ERR-1042. Impact appears limited to the requesting department. Ticket originated via email and was routed to Messaging.,Email,Calendar,P2,1,2,Messaging,Kiran Joshi,Closed,2,1,Email,Calendar,HR,2025-10-27 22:33:25,True
INC104784,2025-10-20 09:20:33,2025-10-24 12:04:21,2025-10-26 13:04:21,MFA challenge not arriving,Incident 104784: user reports erp issue. Observed error AUTH-401. Impact appears limited to the requesting department. Ticket originated via phone and was routed to Identity & Access.,Access,Password,P3,2,2,Identity & Access,Rahul Shah,Closed,0,0,Phone,Access-Portal,Operations,2025-10-22 09:20:33,True
INC104785,2025-10-01 08:22:06,2025-10-02 20:34:33,2025-10-03 04:34:33,Firewall blocks application traffic,Incident 104785: user reports azure issue. Observed error DNS-003. Impact appears limited to the requesting department. Ticket originated via walk-up and was routed to Network Operations.,Network,DNS,Sev3,2,2,Network Operations,Sara Thomas,Closed,0,0,Walk-up,WiFi-Controller,Sales,2025-10-03 08:22:06,True
INC104786,2025-10-16 09:43:10,2025-10-18 21:53:02,2025-10-19 15:53:02,Calendar invitations missing,Incident 104786: user reports erp issue. Observed error HTTP-503. Impact appears limited to the requesting department. Ticket originated via self-service and was routed to Messaging.,Email,Outlook,P3,2,2,Messaging,Daniel Kim,Closed,2,0,Self-service,Exchange,Engineering,2025-10-18 09:43:10,True
INC104787,2025-10-14 12:16:51,2025-10-18 21:57:59,2025-10-20 10:57:59,Unexpected error in business application,Incident 104787: user reports erp issue. Observed error HTTP-503. Impact appears limited to the requesting department. Ticket originated via self-service and was routed to Platform Engineering.,DevOps,Container,Sev4,3,3,Platform Engineering,Priya Nair,Closed,0,2,Self-service,Shared-Service,HR,2025-10-18 12:16:51,True
INC104788,2025-10-06 11:10:57,2025-10-13 12:22:25,2025-10-15 10:22:25,problem,Incident 104788: user reports finance app issue. Observed error APP-771. Impact appears limited to the requesting department. Ticket originated via self-service and was routed to Infrastructure.,Storage,File Share,P4,3,3,Infrastructure,Maya Chen,Closed,1,1,Self-service,Generic-App,Operations,2025-10-10 11:10:57,True
INC104789,2025-10-08 11:03:05,2025-10-12 00:47:06,2025-10-13 00:47:06,Batch job failed,Incident 104789: user reports exchange issue. Observed error AUTH-401. Impact appears limited to the requesting department. Ticket originated via monitoring and was routed to Unified Communications.,Telephony,VoIP,P4,3,3,Unified Communications,Vikram Singh,Closed,0,0,Monitoring,Business-Service,Finance,2025-10-12 11:03:05,True
INC104790,2025-10-04 00:03:59,2025-10-10 03:36:35,2025-10-12 23:36:35,Endpoint security alert raised,Incident 104790: user reports exchange issue. Observed error ERR-1042. Impact appears limited to the requesting department. Ticket originated via walk-up and was routed to End User Computing.,Security,Security Policy,Sev4,3,3,End User Computing,Rahul Shah,Closed,1,0,Walk-up,Business-Service,Operations,2025-10-08 00:03:59,True
INC104791,2025-10-27 09:49:44,2025-10-31 14:22:00,2025-11-03 06:22:00,Batch job failed,Incident 108177: user reports vpn issue. Observed error ERR-1042. Impact appears limited to the requesting department. Ticket originated via self-service and was routed to Platform Engineering.,DevOps,CI/CD,Sev4,3,3,End User Computing,Emily Stone,Closed,0,0,Phone,Business-Service,Procurement,2025-10-31 09:49:44,True
INC104792,2025-10-30 02:42:43,,2025-11-03 02:07:56,Printer unavailable on floor,Incident 104792: user reports exchange issue. Observed error DB-1205. Impact appears limited to the requesting department. Ticket originated via monitoring and was routed to End User Computing.,Hardware,Mobile Device,P3,2,2,End User Computing,Vikram Singh,In Progress,0,0,Monitoring,Mobile Device,HR,2025-11-01 02:42:43,True
INC104793,2025-10-23 10:35:24,2025-10-25 23:01:57,2025-10-26 09:01:57,not working,Incident 104793: user reports hr portal issue. Observed error APP-771. Impact appears limited to the requesting department. Ticket originated via monitoring and was routed to Mobility.,Mobile,Device Enrollment,P3,2,2,Mobility,Asha Rao,Closed,0,0,Monitoring,Shared-Service,Customer Support,2025-10-25 10:35:24,True
INC104794,2025-10-01 10:12:55,,2025-10-04 13:10:58,Connection refused by database,Incident 104794: user reports aws issue. Observed error APP-771. Impact appears limited to the requesting department. Ticket originated via email and was routed to Database Operations.,Database,SQL Server,P2,1,2,Database Operations,Rahul Shah,In Progress,0,0,Email,Business-Service,Sales,2025-10-01 22:12:55,True
INC104795,2025-10-04 14:55:56,2025-10-09 10:58:57,2025-10-11 11:58:57,Office application crashes,Incident 104795: user reports azure issue. Observed error TIMEOUT-408. Impact appears limited to the requesting department. Ticket originated via phone and was routed to EU Software.,Software,Office Suite,P4,3,3,EU Software,Owen Brooks,Closed,0,0,Phone,Database-Client,Customer Support,2025-10-08 14:55:56,True
INC104796,2025-10-18 11:21:46,2025-10-18 22:06:11,2025-10-20 13:06:11,Outlook unavailable,Incident 104796: user reports aws issue. Observed error DNS-003. Impact appears limited to the requesting department. Ticket originated via email and was routed to Messaging.,Email,Spam,Sev2,1,2,Messaging,Emily Stone,Closed,0,0,Email,Mail-Gateway,IT,2025-10-18 23:21:46,True
INC104797,2025-10-27 09:16:21,2025-11-01 13:25:12,2025-11-02 02:25:12,Password reset requested,Incident 104797: user reports service portal issue. Observed error ERR-1042. Impact appears limited to the requesting department. Ticket originated via monitoring and was routed to Identity & Access.,Access,Password,P4,3,3,Identity & Access,Kiran Joshi,Closed,0,0,Monitoring,MFA-Service,Operations,2025-10-31 09:16:21,True
INC104798,2025-10-03 14:53:41,2025-10-05 02:59:38,2025-10-06 06:59:38,Shared service unavailable,Incident 104798: user reports crm issue. Observed error ERR-1042. Impact appears limited to the requesting department. Ticket originated via self-service and was routed to Platform Engineering.,DevOps,Repository,P3,2,2,Platform Engineering,Vikram Singh,Closed,1,0,Self-service,Generic-App,Engineering,2025-10-05 14:53:41,True
INC104799,2025-10-30 08:42:55,2025-10-30 19:31:37,2025-10-31 21:31:37,Connection refused by database,Incident 104799: user reports vpn issue. Observed error ERR-1042. Impact appears limited to the requesting department. Ticket originated via email and was routed to Database Operations.,Database,Database Access,P2,1,2,Database Operations,Owen Brooks,Closed,0,0,Email,Business-Service,Legal,2025-10-30 20:42:55,True
INC104800,2025-10-08 00:52:41,2025-10-11 10:04:55,2025-10-14 02:04:55,Wi-Fi drops intermittently,Incident 104800: user reports exchange issue. Observed error DNS-003. Impact appears limited to the requesting department. Ticket originated via email and was routed to Network Operations.,Network,Firewall,P4,3,3,Network Operations,Owen Brooks,Closed,0,0,Email,VPN-Gateway,Customer Support,2025-10-12 00:52:41,True
INC104801,2025-10-27 09:22:21,2025-10-30 05:40:35,2025-10-30 07:40:35,Connection refused by database,Incident 104801: user reports vpn issue. Observed error AUTH-401. Impact appears limited to the requesting department. Ticket originated via self-service and was routed to Database Operations.,Database,SQL Server,P3,2,2,Database Operations,Sara Thomas,Closed,1,0,Self-service,Generic-App,IT,2025-10-29 09:22:21,True
INC104802,2025-10-10 09:36:13,2025-10-11 11:19:08,2025-10-13 17:19:08,Outlook unavailable,Incident 104802: user reports finance app issue. Observed error ERR-1042. Impact appears limited to the requesting department. Ticket originated via email and was routed to Messaging.,Email,Outlook,Sev4,3,3,Messaging,Rahul Shah,Closed,0,0,Email,Calendar,Finance,2025-10-14 09:36:13,True
INC104803,2025-10-28 10:46:00,2025-11-11 16:51:19,2025-11-14 07:51:19,Batch job failed,Incident 104803: user reports azure issue. Observed error AUTH-401. Impact appears limited to the requesting department. Ticket originated via phone and was routed to Infrastructure.,Storage,Backup,P4,3,3,Infrastructure,Sara Thomas,Closed,0,0,Phone,Shared-Service,Marketing,2025-11-01 10:46:00,True
